right_db,left_db,RT,choice
18.0,22.0,0.337890625,-1.0
21.0,19.0,0.17578125,1.0
24.0,16.0,0.5859375,1.0
18.0,22.0,0.318359375,-1.0
22.0,18.0,0.4775390625,-1.0
19.0,21.0,0.43359375,-1.0
21.0,19.0,0.3505859375,1.0
28.0,12.0,0.12109375,1.0
16.0,24.0,0.1240234375,-1.0
19.5,20.5,0.2783203125,-1.0
12.0,28.0,0.126953125,-1.0
21.0,19.0,0.1689453125,1.0
28.0,12.0,0.294921875,1.0
12.0,28.0,0.16796875,-1.0
21.0,19.0,0.4189453125,1.0
20.5,19.5,0.19921875,1.0
24.0,16.0,0.2822265625,1.0
24.0,16.0,0.16796875,1.0
28.0,12.0,0.3994140625,1.0
12.0,28.0,0.259765625,-1.0
19.5,20.5,0.2685546875,-1.0
12.0,28.0,0.3623046875,-1.0
16.0,24.0,0.2578125,-1.0
28.0,12.0,0.1396484375,1.0
20.5,19.5,0.498046875,-1.0
16.0,24.0,0.10546875,-1.0
28.0,12.0,0.310546875,1.0
22.0,18.0,0.1640625,1.0
24.0,16.0,0.3212890625,1.0
22.0,18.0,0.1591796875,1.0
20.5,19.5,0.2861328125,-1.0
16.0,24.0,0.3525390625,-1.0
12.0,28.0,0.1435546875,-1.0
28.0,12.0,0.5791015625,1.0
12.0,28.0,0.287109375,-1.0
16.0,24.0,0.1640625,-1.0
28.0,12.0,0.564453125,1.0
22.0,18.0,0.4140625,1.0
12.0,28.0,0.2451171875,-1.0
21.0,19.0,0.291015625,1.0
19.5,20.5,0.083984375,-1.0
19.0,21.0,0.1357421875,1.0
20.5,19.5,0.087890625,1.0
16.0,24.0,0.3876953125,-1.0
19.5,20.5,0.130859375,1.0
21.0,19.0,0.1220703125,1.0
22.0,18.0,0.1376953125,1.0
28.0,12.0,0.111328125,1.0
21.0,19.0,0.2236328125,1.0
28.0,12.0,0.1259765625,1.0
16.0,24.0,0.19921875,-1.0
19.0,21.0,0.44921875,-1.0
28.0,12.0,0.1318359375,1.0
19.5,20.5,0.025390625,-1.0
18.0,22.0,0.205078125,-1.0
21.0,19.0,0.8681640625,-1.0
24.0,16.0,0.1689453125,1.0
28.0,12.0,0.064453125,1.0
22.0,18.0,0.134765625,1.0
16.0,24.0,0.494140625,-1.0
19.0,21.0,0.35546875,1.0
18.0,22.0,0.203125,-1.0
24.0,16.0,0.0732421875,1.0
19.0,21.0,0.337890625,-1.0
21.0,19.0,0.1845703125,1.0
22.0,18.0,0.8916015625,-1.0
19.5,20.5,0.9990234375,-1.0
19.0,21.0,0.2314453125,1.0
22.0,18.0,0.1416015625,1.0
20.5,19.5,0.37890625,1.0
16.0,24.0,0.375,-1.0
28.0,12.0,0.171875,1.0
16.0,24.0,0.1416015625,-1.0
24.0,16.0,0.2119140625,1.0
12.0,28.0,0.0517578125,-1.0
28.0,12.0,0.177734375,1.0
18.0,22.0,0.6826171875,-1.0
19.5,20.5,0.4677734375,-1.0
20.5,19.5,0.3701171875,-1.0
19.0,21.0,0.1865234375,-1.0
24.0,16.0,0.134765625,1.0
18.0,22.0,0.8251953125,-1.0
12.0,28.0,0.115234375,-1.0
28.0,12.0,0.48046875,1.0
22.0,18.0,0.4072265625,1.0
24.0,16.0,0.1328125,1.0
16.0,24.0,0.0986328125,-1.0
19.0,21.0,0.2666015625,-1.0
19.5,20.5,0.6845703125,-1.0
21.0,19.0,0.98046875,-1.0
19.5,20.5,0.5205078125,-1.0
16.0,24.0,0.2646484375,-1.0
28.0,12.0,0.1611328125,1.0
18.0,22.0,0.291015625,-1.0
20.5,19.5,0.46875,-1.0
22.0,18.0,0.1513671875,1.0
19.0,21.0,0.501953125,-1.0
18.0,22.0,0.2080078125,-1.0
16.0,24.0,0.1640625,-1.0
28.0,12.0,0.1650390625,1.0
21.0,19.0,0.2451171875,1.0
18.0,22.0,0.802734375,-1.0
19.0,21.0,0.4619140625,-1.0
21.0,19.0,0.2119140625,1.0
22.0,18.0,0.341796875,1.0
24.0,16.0,0.25390625,1.0
20.5,19.5,0.3408203125,-1.0
22.0,18.0,0.125,1.0
19.5,20.5,0.4541015625,-1.0
19.0,21.0,0.306640625,-1.0
28.0,12.0,0.1396484375,1.0
12.0,28.0,0.17578125,-1.0
19.0,21.0,0.6708984375,-1.0
12.0,28.0,0.2802734375,-1.0
28.0,12.0,0.16015625,1.0
22.0,18.0,0.1513671875,1.0
21.0,19.0,0.291015625,1.0
12.0,28.0,0.142578125,-1.0
20.5,19.5,0.296875,1.0
28.0,12.0,0.1689453125,1.0
19.5,20.5,0.234375,1.0
24.0,16.0,0.111328125,1.0
16.0,24.0,0.126953125,-1.0
22.0,18.0,0.158203125,1.0
22.0,18.0,0.14453125,1.0
20.5,19.5,0.2744140625,1.0
21.0,19.0,0.2578125,1.0
28.0,12.0,0.021484375,1.0
18.0,22.0,0.92578125,-1.0
19.5,20.5,0.8271484375,-1.0
20.5,19.5,0.412109375,1.0
19.5,20.5,0.36328125,-1.0
28.0,12.0,0.1865234375,1.0
24.0,16.0,0.19921875,1.0
18.0,22.0,0.2099609375,-1.0
16.0,24.0,0.3203125,-1.0
20.5,19.5,0.7216796875,-1.0
19.5,20.5,0.5732421875,-1.0
18.0,22.0,0.564453125,-1.0
24.0,16.0,0.16015625,1.0
18.0,22.0,0.30859375,-1.0
22.0,18.0,0.08984375,1.0
20.5,19.5,0.1240234375,1.0
28.0,12.0,0.13671875,1.0
19.0,21.0,0.806640625,-1.0
22.0,18.0,0.2451171875,1.0
16.0,24.0,0.265625,-1.0
12.0,28.0,0.26171875,-1.0
22.0,18.0,0.1259765625,1.0
28.0,12.0,0.4423828125,-1.0
22.0,18.0,0.3583984375,-1.0
16.0,24.0,0.0400390625,1.0
19.5,20.5,0.48828125,-1.0
21.0,19.0,0.1640625,1.0
12.0,28.0,0.130859375,-1.0
20.5,19.5,0.8623046875,-1.0
19.5,20.5,0.560546875,-1.0
19.0,21.0,0.71484375,-1.0
16.0,24.0,0.0908203125,-1.0
28.0,12.0,0.142578125,1.0
24.0,16.0,0.3056640625,1.0
20.5,19.5,0.5556640625,-1.0
21.0,19.0,0.689453125,1.0
22.0,18.0,0.138671875,1.0
20.5,19.5,0.23828125,-1.0
19.5,20.5,0.7529296875,-1.0
28.0,12.0,0.171875,1.0
22.0,18.0,0.1650390625,1.0
12.0,28.0,0.1796875,-1.0
21.0,19.0,0.3193359375,-1.0
16.0,24.0,0.2646484375,-1.0
12.0,28.0,0.1025390625,-1.0
28.0,12.0,0.123046875,1.0
19.5,20.5,0.33984375,-1.0
24.0,16.0,0.1884765625,1.0
18.0,22.0,0.2421875,-1.0
12.0,28.0,0.1455078125,-1.0
18.0,22.0,0.189453125,-1.0
20.5,19.5,0.5380859375,-1.0
16.0,24.0,0.3701171875,-1.0
18.0,22.0,0.146484375,-1.0
24.0,16.0,0.240234375,1.0
16.0,24.0,0.419921875,-1.0
19.0,21.0,0.5947265625,-1.0
12.0,28.0,0.1142578125,-1.0
28.0,12.0,0.302734375,1.0
21.0,19.0,0.1767578125,1.0
19.0,21.0,0.701171875,-1.0
12.0,28.0,0.12890625,-1.0
18.0,22.0,0.2958984375,-1.0
22.0,18.0,0.4384765625,1.0
18.0,22.0,0.5478515625,-1.0
19.0,21.0,0.1142578125,-1.0
20.5,19.5,0.19140625,1.0
19.5,20.5,0.2470703125,-1.0
16.0,24.0,0.4453125,-1.0
19.5,20.5,0.7841796875,1.0
21.0,19.0,0.310546875,1.0
18.0,22.0,0.275390625,-1.0
12.0,28.0,0.0947265625,-1.0
22.0,18.0,0.0498046875,1.0
28.0,12.0,0.1328125,1.0
19.0,21.0,0.5791015625,-1.0
16.0,24.0,0.25390625,-1.0
19.0,21.0,0.09375,1.0
19.5,20.5,0.3662109375,-1.0
12.0,28.0,0.2080078125,-1.0
24.0,16.0,0.1455078125,1.0
20.5,19.5,0.12890625,1.0
18.0,22.0,0.265625,-1.0
19.0,21.0,0.4345703125,-1.0
16.0,24.0,0.1357421875,-1.0
21.0,19.0,0.2666015625,1.0
24.0,16.0,0.1201171875,1.0
28.0,12.0,0.123046875,1.0
28.0,12.0,0.1376953125,1.0
20.5,19.5,0.47265625,1.0
24.0,16.0,0.1318359375,1.0
24.0,16.0,0.0751953125,-1.0
12.0,28.0,0.23046875,-1.0
20.5,19.5,0.2373046875,1.0
19.5,20.5,0.2080078125,-1.0
24.0,16.0,0.443359375,1.0
22.0,18.0,0.1904296875,1.0
28.0,12.0,0.154296875,1.0
24.0,16.0,0.115234375,1.0
18.0,22.0,0.517578125,-1.0
19.5,20.5,0.1533203125,-1.0
24.0,16.0,0.2841796875,1.0
16.0,24.0,0.115234375,-1.0
12.0,28.0,0.146484375,-1.0
19.5,20.5,0.857421875,1.0
19.0,21.0,0.33203125,1.0
21.0,19.0,0.23828125,1.0
19.5,20.5,0.2587890625,-1.0
12.0,28.0,0.1552734375,-1.0
18.0,22.0,0.0556640625,-1.0
22.0,18.0,0.017578125,1.0
28.0,12.0,0.142578125,1.0
21.0,19.0,0.236328125,-1.0
12.0,28.0,0.1171875,-1.0
20.5,19.5,0.3291015625,1.0
18.0,22.0,0.103515625,-1.0
19.0,21.0,0.2978515625,1.0
28.0,12.0,0.1376953125,1.0
24.0,16.0,0.1162109375,1.0
16.0,24.0,0.337890625,-1.0
19.0,21.0,0.1552734375,-1.0
12.0,28.0,0.560546875,-1.0
12.0,28.0,0.134765625,-1.0
22.0,18.0,0.1337890625,1.0
16.0,24.0,0.13671875,-1.0
22.0,18.0,0.4208984375,1.0
28.0,12.0,0.134765625,1.0
19.5,20.5,0.2666015625,1.0
16.0,24.0,0.45703125,-1.0
24.0,16.0,0.1640625,1.0
21.0,19.0,0.2197265625,1.0
19.0,21.0,0.1240234375,1.0
22.0,18.0,0.3291015625,1.0
28.0,12.0,0.1650390625,1.0
21.0,19.0,0.470703125,-1.0
24.0,16.0,0.3701171875,1.0
22.0,18.0,0.1240234375,1.0
16.0,24.0,0.44921875,-1.0
19.5,20.5,0.283203125,-1.0
20.5,19.5,0.5625,1.0
19.0,21.0,0.2119140625,1.0
21.0,19.0,0.234375,1.0
20.5,19.5,0.123046875,1.0
12.0,28.0,0.0966796875,-1.0
28.0,12.0,0.3916015625,1.0
19.0,21.0,0.2001953125,-1.0
22.0,18.0,0.4384765625,1.0
19.5,20.5,0.51953125,-1.0
19.0,21.0,0.1943359375,1.0
20.5,19.5,0.576171875,1.0
16.0,24.0,0.2587890625,-1.0
12.0,28.0,0.119140625,-1.0
28.0,12.0,0.26953125,1.0
19.0,21.0,0.5107421875,-1.0
21.0,19.0,0.181640625,1.0
22.0,18.0,0.373046875,1.0
24.0,16.0,0.1806640625,1.0
20.5,19.5,0.4658203125,-1.0
24.0,16.0,0.2978515625,1.0
19.5,20.5,0.5615234375,-1.0
16.0,24.0,0.130859375,-1.0
19.0,21.0,0.3623046875,1.0
24.0,16.0,0.15234375,1.0
18.0,22.0,0.3359375,-1.0
19.5,20.5,0.130859375,1.0
12.0,28.0,0.3779296875,-1.0
16.0,24.0,0.451171875,-1.0
12.0,28.0,0.1591796875,-1.0
20.5,19.5,0.1279296875,1.0
28.0,12.0,0.1689453125,1.0
22.0,18.0,0.6025390625,-1.0
21.0,19.0,0.12890625,1.0
24.0,16.0,0.15234375,1.0
19.5,20.5,0.1708984375,1.0
28.0,12.0,0.083984375,1.0
18.0,22.0,0.6396484375,-1.0
19.0,21.0,0.3056640625,-1.0
24.0,16.0,0.1474609375,1.0
18.0,22.0,0.0791015625,-1.0
28.0,12.0,0.150390625,1.0
18.0,22.0,0.181640625,-1.0
12.0,28.0,0.123046875,-1.0
22.0,18.0,0.2294921875,1.0
16.0,24.0,0.1171875,-1.0
28.0,12.0,0.2734375,1.0
28.0,12.0,0.150390625,1.0
18.0,22.0,0.1416015625,-1.0
20.5,19.5,0.1083984375,1.0
19.5,20.5,0.1923828125,1.0
22.0,18.0,0.1328125,1.0
24.0,16.0,0.26953125,1.0
21.0,19.0,0.32421875,1.0
16.0,24.0,0.5126953125,-1.0
28.0,12.0,0.205078125,1.0
19.0,21.0,0.2158203125,1.0
24.0,16.0,0.203125,1.0
22.0,18.0,0.154296875,1.0
18.0,22.0,0.2001953125,-1.0
24.0,16.0,0.2060546875,1.0
12.0,28.0,0.169921875,-1.0
16.0,24.0,0.23046875,-1.0
12.0,28.0,0.15234375,-1.0
19.5,20.5,0.287109375,-1.0
16.0,24.0,0.142578125,-1.0
21.0,19.0,0.20703125,1.0
19.0,21.0,0.1376953125,1.0
24.0,16.0,0.2919921875,1.0
28.0,12.0,0.1083984375,1.0
18.0,22.0,0.0947265625,-1.0
21.0,19.0,0.4091796875,1.0
19.0,21.0,0.216796875,-1.0
20.5,19.5,0.2392578125,-1.0
19.5,20.5,0.6748046875,1.0
18.0,22.0,0.0927734375,-1.0
19.5,20.5,0.8701171875,-1.0
21.0,19.0,0.146484375,1.0
12.0,28.0,0.111328125,-1.0
21.0,19.0,0.4814453125,-1.0
19.0,21.0,0.4306640625,1.0
24.0,16.0,0.29296875,1.0
19.5,20.5,0.166015625,1.0
21.0,19.0,0.1484375,1.0
12.0,28.0,0.1875,-1.0
22.0,18.0,0.1708984375,1.0
20.5,19.5,0.50390625,1.0
12.0,28.0,0.1201171875,-1.0
28.0,12.0,0.3818359375,1.0
18.0,22.0,0.2060546875,-1.0
20.5,19.5,0.341796875,1.0
28.0,12.0,0.2373046875,1.0
18.0,22.0,0.8798828125,-1.0
22.0,18.0,0.2578125,1.0
22.0,18.0,0.08203125,-1.0
19.5,20.5,0.5712890625,-1.0
20.5,19.5,0.1435546875,-1.0
21.0,19.0,0.232421875,1.0
16.0,24.0,0.2392578125,-1.0
22.0,18.0,0.0703125,1.0
24.0,16.0,0.302734375,1.0
28.0,12.0,0.1337890625,1.0
24.0,16.0,0.109375,1.0
18.0,22.0,0.1650390625,-1.0
19.0,21.0,0.2548828125,1.0
12.0,28.0,0.296875,-1.0
20.5,19.5,0.1552734375,-1.0
24.0,16.0,0.2802734375,1.0
19.0,21.0,0.34375,-1.0
12.0,28.0,0.265625,-1.0
28.0,12.0,0.083984375,1.0
16.0,24.0,0.2197265625,-1.0
22.0,18.0,0.125,1.0
21.0,19.0,0.0869140625,1.0
19.0,21.0,0.12890625,1.0
12.0,28.0,0.2705078125,-1.0
16.0,24.0,0.2392578125,-1.0
19.5,20.5,0.3173828125,1.0
12.0,28.0,0.1142578125,-1.0
19.5,20.5,0.310546875,1.0
21.0,19.0,0.35546875,1.0
12.0,28.0,0.1044921875,-1.0
16.0,24.0,0.1962890625,-1.0
24.0,16.0,0.2509765625,1.0
22.0,18.0,0.1416015625,1.0
28.0,12.0,0.3037109375,1.0
20.5,19.5,0.2197265625,-1.0
19.5,20.5,0.20703125,-1.0
16.0,24.0,0.2919921875,-1.0
24.0,16.0,0.22265625,-1.0
19.0,21.0,0.46875,1.0
18.0,22.0,0.71875,-1.0
19.5,20.5,0.5908203125,-1.0
24.0,16.0,0.126953125,1.0
16.0,24.0,0.134765625,-1.0
22.0,18.0,0.244140625,1.0
18.0,22.0,0.1552734375,-1.0
12.0,28.0,0.1435546875,-1.0
19.0,21.0,0.2734375,-1.0
21.0,19.0,0.6240234375,-1.0
18.0,22.0,0.4140625,-1.0
20.5,19.5,0.234375,1.0
28.0,12.0,0.1103515625,1.0
24.0,16.0,0.0869140625,1.0
12.0,28.0,0.0751953125,-1.0
19.0,21.0,0.82421875,-1.0
18.0,22.0,0.84765625,-1.0
24.0,16.0,0.25390625,1.0
16.0,24.0,0.66015625,-1.0
20.5,19.5,0.2255859375,-1.0
19.0,21.0,0.107421875,1.0
18.0,22.0,0.5439453125,-1.0
12.0,28.0,0.123046875,-1.0
24.0,16.0,0.2275390625,1.0
19.5,20.5,0.5439453125,-1.0
16.0,24.0,0.1484375,-1.0
12.0,28.0,0.1533203125,-1.0
24.0,16.0,0.1240234375,1.0
18.0,22.0,0.736328125,-1.0
22.0,18.0,0.24609375,1.0
19.5,20.5,0.4287109375,1.0
12.0,28.0,0.150390625,-1.0
20.5,19.5,0.224609375,-1.0
19.0,21.0,0.5478515625,-1.0
24.0,16.0,0.15234375,1.0
19.0,21.0,0.8134765625,-1.0
16.0,24.0,0.5751953125,-1.0
21.0,19.0,0.169921875,1.0
18.0,22.0,0.9990234375,-1.0
19.0,21.0,0.2646484375,1.0
19.5,20.5,0.1630859375,1.0
22.0,18.0,0.2998046875,1.0
28.0,12.0,0.138671875,1.0
24.0,16.0,0.1259765625,1.0
12.0,28.0,0.158203125,-1.0
19.5,20.5,0.6806640625,-1.0
18.0,22.0,0.8251953125,-1.0
19.0,21.0,0.431640625,-1.0
21.0,19.0,0.2177734375,1.0
20.5,19.5,0.154296875,1.0
28.0,12.0,0.095703125,1.0
18.0,22.0,0.8232421875,-1.0
22.0,18.0,0.158203125,1.0
21.0,19.0,0.13671875,1.0
19.5,20.5,0.20703125,1.0
19.0,21.0,0.4482421875,-1.0
16.0,24.0,0.1826171875,-1.0
22.0,18.0,0.1640625,1.0
21.0,19.0,0.1787109375,1.0
16.0,24.0,0.2939453125,-1.0
16.0,24.0,0.1025390625,-1.0
19.0,21.0,0.9765625,-1.0
12.0,28.0,0.5380859375,-1.0
18.0,22.0,0.3603515625,-1.0
28.0,12.0,0.1630859375,1.0
18.0,22.0,0.3251953125,-1.0
19.0,21.0,0.2890625,-1.0
28.0,12.0,0.16796875,1.0
21.0,19.0,0.2607421875,1.0
28.0,12.0,0.150390625,1.0
22.0,18.0,0.212890625,1.0
22.0,18.0,0.1220703125,1.0
19.5,20.5,0.8837890625,-1.0
24.0,16.0,0.0966796875,1.0
21.0,19.0,0.2333984375,-1.0
16.0,24.0,0.1455078125,-1.0
19.5,20.5,0.2578125,1.0
12.0,28.0,0.009765625,-1.0
28.0,12.0,0.1376953125,1.0
21.0,19.0,0.71875,-1.0
19.5,20.5,0.181640625,-1.0
28.0,12.0,0.142578125,1.0
22.0,18.0,0.2236328125,1.0
16.0,24.0,0.2822265625,-1.0
18.0,22.0,0.35546875,1.0
22.0,18.0,0.228515625,1.0
24.0,16.0,0.12109375,1.0
18.0,22.0,0.3310546875,-1.0
24.0,16.0,0.138671875,1.0
12.0,28.0,0.396484375,-1.0
28.0,12.0,0.150390625,1.0
19.0,21.0,0.234375,1.0
22.0,18.0,0.134765625,1.0
18.0,22.0,0.859375,-1.0
12.0,28.0,0.212890625,-1.0
20.5,19.5,0.0341796875,1.0
22.0,18.0,0.5810546875,-1.0
18.0,22.0,0.8515625,-1.0
19.0,21.0,0.224609375,-1.0
12.0,28.0,0.1640625,-1.0
28.0,12.0,0.1376953125,1.0
24.0,16.0,0.1845703125,1.0
16.0,24.0,0.12890625,-1.0
18.0,22.0,0.38671875,-1.0
12.0,28.0,0.2919921875,-1.0
20.5,19.5,0.4892578125,1.0
22.0,18.0,0.1201171875,1.0
12.0,28.0,0.2958984375,-1.0
21.0,19.0,0.416015625,-1.0
20.5,19.5,0.310546875,1.0
19.0,21.0,0.275390625,-1.0
21.0,19.0,0.287109375,1.0
16.0,24.0,0.580078125,-1.0
12.0,28.0,0.1142578125,-1.0
20.5,19.5,0.6318359375,-1.0
19.0,21.0,0.078125,1.0
22.0,18.0,0.201171875,1.0
20.5,19.5,0.3740234375,1.0
16.0,24.0,0.39453125,-1.0
18.0,22.0,0.2255859375,-1.0
16.0,24.0,0.6884765625,-1.0
12.0,28.0,0.125,-1.0
20.5,19.5,0.330078125,1.0
24.0,16.0,0.37109375,1.0
18.0,22.0,0.5703125,-1.0
16.0,24.0,0.12890625,-1.0
21.0,19.0,0.4755859375,1.0
22.0,18.0,0.103515625,1.0
24.0,16.0,0.25,1.0
20.5,19.5,0.3056640625,1.0
18.0,22.0,0.0859375,-1.0
21.0,19.0,0.31640625,1.0
12.0,28.0,0.11328125,-1.0
16.0,24.0,0.302734375,-1.0
28.0,12.0,0.384765625,1.0
21.0,19.0,0.1689453125,1.0
19.0,21.0,0.3232421875,1.0
20.5,19.5,0.4853515625,1.0
18.0,22.0,0.578125,-1.0
24.0,16.0,0.0498046875,1.0
21.0,19.0,0.1787109375,1.0
19.0,21.0,0.896484375,-1.0
22.0,18.0,0.14453125,1.0
21.0,19.0,0.15234375,1.0
12.0,28.0,0.1494140625,-1.0
18.0,22.0,0.29296875,1.0
19.0,21.0,0.2265625,1.0
12.0,28.0,0.1328125,-1.0
21.0,19.0,0.69140625,1.0
24.0,16.0,0.1650390625,1.0
24.0,16.0,0.1591796875,1.0
22.0,18.0,0.416015625,1.0
12.0,28.0,0.1181640625,-1.0
28.0,12.0,0.2822265625,1.0
24.0,16.0,0.12109375,1.0
20.5,19.5,0.337890625,1.0
16.0,24.0,0.91796875,-1.0
12.0,28.0,0.2744140625,-1.0
20.5,19.5,0.271484375,1.0
19.5,20.5,0.140625,1.0
22.0,18.0,0.1201171875,1.0
28.0,12.0,0.26953125,1.0
22.0,18.0,0.236328125,1.0
12.0,28.0,0.064453125,-1.0
22.0,18.0,0.357421875,-1.0
21.0,19.0,0.2001953125,1.0
28.0,12.0,0.1640625,1.0
19.5,20.5,0.4775390625,-1.0
24.0,16.0,0.208984375,1.0
22.0,18.0,0.3857421875,1.0
16.0,24.0,0.5205078125,-1.0
18.0,22.0,0.361328125,1.0
19.5,20.5,0.9619140625,1.0
12.0,28.0,0.1494140625,-1.0
21.0,19.0,0.3720703125,1.0
28.0,12.0,0.3046875,1.0
19.0,21.0,0.58203125,-1.0
18.0,22.0,0.30859375,-1.0
22.0,18.0,0.51171875,-1.0
16.0,24.0,0.125,-1.0
28.0,12.0,0.1083984375,1.0
24.0,16.0,0.326171875,1.0
28.0,12.0,0.1376953125,1.0
12.0,28.0,0.2958984375,-1.0
20.5,19.5,0.1728515625,1.0
16.0,24.0,0.375,-1.0
28.0,12.0,0.4423828125,1.0
20.5,19.5,0.509765625,-1.0
21.0,19.0,0.2275390625,-1.0
19.5,20.5,0.634765625,1.0
16.0,24.0,0.2236328125,-1.0
22.0,18.0,0.2421875,1.0
20.5,19.5,0.3662109375,-1.0
19.0,21.0,0.162109375,1.0
16.0,24.0,0.1767578125,-1.0
21.0,19.0,0.0927734375,-1.0
19.5,20.5,0.1494140625,1.0
22.0,18.0,0.2763671875,1.0
12.0,28.0,0.216796875,-1.0
18.0,22.0,0.08984375,-1.0
20.5,19.5,0.2431640625,-1.0
21.0,19.0,0.12109375,1.0
16.0,24.0,0.2353515625,-1.0
18.0,22.0,0.8681640625,-1.0
24.0,16.0,0.171875,1.0
19.0,21.0,0.509765625,-1.0
22.0,18.0,0.1640625,1.0
16.0,24.0,0.13671875,-1.0
24.0,16.0,0.1494140625,1.0
28.0,12.0,0.1240234375,1.0
28.0,12.0,0.1884765625,1.0
19.0,21.0,0.603515625,-1.0
19.5,20.5,0.2158203125,-1.0
20.5,19.5,0.2001953125,1.0
21.0,19.0,0.28515625,1.0
24.0,16.0,0.1103515625,1.0
28.0,12.0,0.13671875,1.0
18.0,22.0,0.0107421875,-1.0
22.0,18.0,0.1474609375,1.0
18.0,22.0,0.28515625,-1.0
21.0,19.0,0.26171875,-1.0
24.0,16.0,0.5478515625,1.0
19.0,21.0,0.720703125,-1.0
12.0,28.0,0.1748046875,-1.0
20.5,19.5,0.3828125,1.0
28.0,12.0,0.171875,1.0
12.0,28.0,0.04296875,-1.0
21.0,19.0,0.14453125,1.0
28.0,12.0,0.150390625,1.0
12.0,28.0,0.15234375,-1.0
19.5,20.5,0.7255859375,-1.0
21.0,19.0,0.0126953125,1.0
16.0,24.0,0.3515625,-1.0
18.0,22.0,0.4775390625,-1.0
16.0,24.0,0.140625,-1.0
21.0,19.0,0.279296875,1.0
16.0,24.0,0.4208984375,-1.0
12.0,28.0,0.203125,-1.0
21.0,19.0,0.1103515625,-1.0
12.0,28.0,0.119140625,-1.0
16.0,24.0,0.1845703125,-1.0
24.0,16.0,0.1259765625,1.0
28.0,12.0,0.1005859375,1.0
18.0,22.0,0.1171875,-1.0
12.0,28.0,0.0830078125,-1.0
19.0,21.0,0.1455078125,1.0
16.0,24.0,0.7646484375,-1.0
28.0,12.0,0.185546875,1.0
18.0,22.0,0.1806640625,1.0
21.0,19.0,0.37109375,-1.0
24.0,16.0,0.1259765625,1.0
20.5,19.5,0.154296875,1.0
18.0,22.0,0.201171875,1.0
12.0,28.0,0.1279296875,-1.0
21.0,19.0,0.2099609375,1.0
20.5,19.5,0.2060546875,1.0
21.0,19.0,0.1884765625,1.0
21.0,19.0,0.1611328125,1.0
20.5,19.5,0.3583984375,-1.0
12.0,28.0,0.2421875,-1.0
22.0,18.0,0.3203125,1.0
21.0,19.0,0.1630859375,1.0
18.0,22.0,0.1279296875,-1.0
24.0,16.0,0.9140625,-1.0
19.0,21.0,0.2685546875,-1.0
24.0,16.0,0.1279296875,1.0
18.0,22.0,0.634765625,-1.0
22.0,18.0,0.826171875,-1.0
28.0,12.0,0.171875,1.0
20.5,19.5,0.14453125,1.0
16.0,24.0,0.4697265625,-1.0
22.0,18.0,0.076171875,1.0
12.0,28.0,0.337890625,-1.0
21.0,19.0,0.1572265625,1.0
19.5,20.5,0.2939453125,1.0
20.5,19.5,0.1328125,1.0
24.0,16.0,0.1181640625,1.0
16.0,24.0,0.5439453125,-1.0
20.5,19.5,0.091796875,1.0
24.0,16.0,0.15234375,1.0
21.0,19.0,0.166015625,1.0
18.0,22.0,0.5419921875,-1.0
28.0,12.0,0.1337890625,1.0
19.0,21.0,0.1171875,-1.0
16.0,24.0,0.095703125,-1.0
20.5,19.5,0.1640625,-1.0
24.0,16.0,0.166015625,1.0
19.5,20.5,0.134765625,1.0
22.0,18.0,0.384765625,1.0
21.0,19.0,0.2822265625,-1.0
28.0,12.0,0.2587890625,1.0
21.0,19.0,0.3828125,-1.0
12.0,28.0,0.6552734375,-1.0
22.0,18.0,0.2470703125,1.0
24.0,16.0,0.111328125,1.0
21.0,19.0,0.1572265625,1.0
16.0,24.0,0.763671875,-1.0
12.0,28.0,0.3271484375,-1.0
19.0,21.0,0.423828125,1.0
19.5,20.5,0.2568359375,-1.0
21.0,19.0,0.1533203125,1.0
19.0,21.0,0.1494140625,1.0
24.0,16.0,0.142578125,1.0
12.0,28.0,0.7421875,-1.0
20.5,19.5,0.1943359375,1.0
19.5,20.5,0.1181640625,-1.0
19.0,21.0,0.181640625,-1.0
19.5,20.5,0.1669921875,1.0
16.0,24.0,0.625,-1.0
21.0,19.0,0.533203125,1.0
24.0,16.0,0.3115234375,1.0
12.0,28.0,0.2265625,-1.0
18.0,22.0,0.150390625,-1.0
24.0,16.0,0.1826171875,1.0
21.0,19.0,0.107421875,-1.0
28.0,12.0,0.4365234375,1.0
28.0,12.0,0.107421875,1.0
16.0,24.0,0.1484375,-1.0
12.0,28.0,0.38671875,-1.0
18.0,22.0,0.0478515625,-1.0
16.0,24.0,0.279296875,-1.0
20.5,19.5,0.150390625,-1.0
22.0,18.0,0.2705078125,-1.0
20.5,19.5,0.1806640625,1.0
19.0,21.0,0.6513671875,-1.0
28.0,12.0,0.353515625,1.0
19.5,20.5,0.23046875,1.0
21.0,19.0,0.1943359375,1.0
20.5,19.5,0.2470703125,1.0
20.5,19.5,0.3076171875,1.0
12.0,28.0,0.416015625,-1.0
22.0,18.0,0.234375,1.0
16.0,24.0,0.4833984375,-1.0
18.0,22.0,0.0966796875,-1.0
19.5,20.5,0.369140625,1.0
22.0,18.0,0.416015625,1.0
28.0,12.0,0.0986328125,-1.0
19.0,21.0,0.345703125,-1.0
20.5,19.5,0.150390625,1.0
19.5,20.5,0.1279296875,1.0
18.0,22.0,0.1640625,1.0
19.0,21.0,0.5205078125,-1.0
18.0,22.0,0.4892578125,-1.0
19.5,20.5,0.2177734375,1.0
